Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第32節,Ｖ・ファーレン長崎,京都サンガF.C.,2,0,1,3,2021.10.2 14:00 Kick Off,晴,全面良芝,"5,507人",30℃,51.0%,54.9%,44.6%,49.9%,37.6%,44.0%,9.18,7.35,0.96,0.87,4.60,7.16,65.38,16.15,0.37,0.656,8,(25.0%),4,0,319,(69.3%),13,(15.4%),14,2,8,22,(86.4%),8,(37.5%),23,(69.6%),26,2,3,0,0,31,12,115,7.0%,46.7%
第33節,愛媛ＦＣ,Ｖ・ファーレン長崎,0,2,0,3,2021.10.10 16:00 Kick Off,晴,全面良芝,"2,083人",25.1℃,57.4%,65.2%,62.1%,61.4%,62.7%,49.5%,21.71,16.75,2.26,2.69,13.47,5.77,85.42,11.34,0.26,1.769,21,(9.5%),5,0,626,(85.9%),13,(30.8%),6,3,12,17,(94.1%),13,(69.2%),15,(46.7%),13,1,1,0,0,47,17,107,19.6%,59.2%
第34節,Ｖ・ファーレン長崎,アルビレックス新潟,1,1,1,1,2021.10.16 14:00 Kick Off,曇,全面良芝,"5,415人",24.8℃,25.7%,63.8%,33.9%,52.7%,50.7%,35.1%,12.59,9.73,2.10,0.76,4.71,2.66,63.99,8.17,0.02,1.831,10,(10.0%),4,0,362,(81.8%),10,(40.0%),19,0,3,17,(82.4%),9,(44.4%),14,(50.0%),13,6,3,0,1,31,13,92,10.9%,41.4%
第35節,ヴァンフォーレ甲府,Ｖ・ファーレン長崎,2,1,0,0,2021.10.23 14:00 Kick Off,晴,全面良芝,"5,704人",19.8℃,49.3%,47.4%,40.8%,42.0%,63.3%,65.7%,12.42,11.37,0.53,0.52,3.56,2.96,89.71,10.73,0.25,1.087,7,(14.3%),1,0,463,(74.9%),17,(5.9%),9,2,5,12,(75.0%),13,(30.8%),23,(73.9%),23,2,3,1,0,26,9,107,6.5%,52.3%
第36節,Ｖ・ファーレン長崎,水戸ホーリーホック,2,1,1,3,2021.10.30 14:00 Kick Off,曇のち雨,全面良芝,"5,022人",21.4℃,67.7%,58.4%,40.9%,49.5%,48.1%,42.8%,16.76,13.14,1.60,2.03,4.83,5.97,114.61,16.63,0.19,1.551,14,(14.3%),4,0,510,(81.0%),8,(37.5%),9,1,2,18,(94.4%),15,(46.7%),28,(75.0%),25,1,2,1,0,30,17,111,12.6%,50.8%
第37節,Ｖ・ファーレン長崎,ザスパクサツ群馬,4,1,1,3,2021.11.3 14:00 Kick Off,晴,全面良芝,"5,332人",22.3℃,47.3%,72.1%,45.5%,61.0%,34.4%,31.6%,21.83,16.14,1.78,3.92,14.42,9.47,81.25,7.73,0.23,2.764,16,(25.0%),8,0,596,(87.1%),12,(25.0%),6,3,4,19,(73.7%),16,(68.8%),17,(64.7%),17,3,0,0,0,40,14,97,16.5%,49.2%
第38節,東京ヴェルディ,Ｖ・ファーレン長崎,0,3,0,3,2021.11.7 14:00 Kick Off,晴,全面良芝,"6,021人",18.7℃,46.8%,40.0%,52.3%,57.3%,65.4%,49.1%,15.28,13.47,1.62,0.19,9.14,7.37,84.30,12.84,0.54,1.516,13,(23.1%),3,0,516,(82.4%),10,(30.0%),13,1,5,20,(75.0%),10,(30.0%),15,(60.0%),19,0,1,2,0,35,11,109,11.9%,51.2%
第39節,Ｖ・ファーレン長崎,栃木ＳＣ,3,0,1,3,2021.11.13 14:00 Kick Off,曇,全面良芝,"6,795人",18.1℃,58.7%,51.8%,70.8%,47.2%,47.3%,47.3%,9.48,7.72,1.11,0.66,9.92,4.22,71.59,19.05,0.45,3.688,11,(27.3%),8,2,441,(75.7%),4,(50.0%),16,2,0,13,(53.8%),6,(66.7%),15,(46.7%),20,1,1,0,0,14,6,112,9.8%,54.7%
第40節,ジュビロ磐田,Ｖ・ファーレン長崎,2,2,0,1,2021.11.20 14:00 Kick Off,晴,全面良芝,"6,929人",23.3℃,44.6%,40.8%,53.9%,32.9%,28.8%,36.4%,9.90,8.75,0.00,1.15,11.77,6.29,64.58,16.03,0.26,1.609,14,(14.3%),6,0,395,(80.0%),6,(0.0%),15,2,6,18,(77.8%),14,(35.7%),19,(63.2%),17,2,0,1,0,22,5,108,13.0%,40.3%
第41節,Ｖ・ファーレン長崎,ファジアーノ岡山,0,1,1,0,2021.11.28 14:00 Kick Off,晴,全面良芝,"8,025人",16.8℃,48.9%,67.1%,71.9%,58.1%,66.6%,64.7%,17.56,15.39,2.09,0.08,2.48,0.00,96.79,11.36,0.04,0.744,8,(0.0%),2,0,646,(84.7%),11,(36.4%),11,0,2,23,(91.3%),8,(12.5%),16,(81.3%),15,5,0,0,0,43,6,114,7.0%,63.1%
