Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第27節,ツエーゲン金沢,アルビレックス新潟,0,3,1,0,2022.7.16 19:00 Kick Off,曇,全面良芝,"5,574人",26.6℃,26.7%,22.0%,39.9%,39.7%,52.9%,49.7%,13.32,11.94,0.59,0.80,2.75,0.00,62.26,10.81,0.33,0.475,8,(0.0%),1,0,454,(82.8%),19,(5.3%),5,3,2,16,(100.0%),4,(50.0%),10,(60.0%),20,2,1,0,0,33,10,90,8.9%,37.9%
第28節,ロアッソ熊本,ツエーゲン金沢,3,0,0,0,2022.7.24 19:00 Kick Off,晴,全面良芝,"2,575人",29.8℃,54.3%,62.1%,35.3%,55.3%,33.5%,61.7%,16.26,15.27,0.59,0.40,5.49,0.00,90.20,17.75,0.35,1.421,14,(0.0%),4,0,585,(81.5%),7,(14.3%),12,0,1,21,(90.5%),3,(33.3%),15,(80.0%),18,1,2,1,0,29,8,122,11.5%,50.9%
第29節,ツエーゲン金沢,ブラウブリッツ秋田,0,3,1,0,2022.7.31 19:00 Kick Off,晴,全面良芝,"2,182人",33℃,71.9%,49.0%,72.2%,61.6%,73.2%,59.7%,20.60,17.24,2.96,0.40,4.75,0.00,64.27,8.67,0.78,0.638,12,(0.0%),1,0,643,(81.6%),18,(33.3%),8,0,3,39,(82.1%),9,(33.3%),13,(92.3%),16,0,1,1,0,53,11,118,10.2%,64.9%
第30節,ツエーゲン金沢,ベガルタ仙台,1,4,1,0,2022.8.6 19:00 Kick Off,晴,全面良芝,"3,215人",30.6℃,51.6%,59.5%,55.2%,58.4%,31.6%,40.7%,13.81,11.70,1.53,0.57,4.60,3.15,78.01,14.01,2.61,1.049,14,(7.1%),2,0,517,(79.1%),19,(15.8%),8,2,5,27,(92.6%),9,(22.2%),13,(69.2%),16,3,0,0,0,35,7,120,11.7%,50.2%
第31節,モンテディオ山形,ツエーゲン金沢,4,1,0,0,2022.8.13 19:00 Kick Off,曇,全面良芝,"8,035人",27.1℃,35.4%,35.5%,45.6%,39.0%,32.1%,51.9%,8.35,7.50,0.00,0.85,9.76,3.94,82.65,11.78,0.38,2.113,14,(7.1%),6,1,342,(65.5%),12,(0.0%),7,1,7,18,(61.1%),6,(50.0%),16,(50.0%),19,2,1,4,0,25,8,112,12.5%,40.1%
第33節,ヴァンフォーレ甲府,ツエーゲン金沢,2,2,0,1,2022.8.27 18:00 Kick Off,曇,全面良芝,"5,343人",29.7℃,38.0%,45.4%,44.4%,46.2%,50.6%,39.4%,14.74,13.84,0.89,0.00,5.19,6.37,67.68,14.45,1.33,0.887,12,(16.7%),4,0,448,(78.6%),15,(13.3%),7,0,4,19,(94.7%),4,(0.0%),6,(50.0%),20,1,1,0,0,35,11,105,11.4%,43.5%
第34節,ツエーゲン金沢,東京ヴェルディ,2,1,1,3,2022.9.3 19:00 Kick Off,雨,全面良芝,"4,358人",24.9℃,49.5%,43.2%,46.9%,34.3%,30.6%,34.0%,10.43,8.36,1.98,0.08,5.64,7.67,92.10,20.06,0.70,0.963,11,(18.2%),3,0,355,(67.6%),12,(33.3%),9,0,5,22,(77.3%),7,(28.6%),10,(90.0%),25,3,2,0,0,31,7,124,8.9%,39.4%
第32節,ツエーゲン金沢,Ｖ・ファーレン長崎,3,3,1,1,2022.9.6 19:00 Kick Off,雨,全面良芝,938人,25.1℃,37.3%,21.9%,57.0%,33.0%,39.5%,58.7%,18.76,15.48,1.52,1.75,10.98,7.53,59.04,9.31,0.19,2.65,21,(14.3%),7,0,452,(81.4%),14,(21.4%),6,1,13,23,(91.3%),7,(42.9%),13,(46.2%),20,1,2,2,0,38,15,107,19.6%,41.6%
第35節,ジェフユナイテッド千葉,ツエーゲン金沢,1,0,0,0,2022.9.10 18:00 Kick Off,晴,全面良芝,"5,676人",24℃,53.2%,50.6%,27.7%,27.9%,48.9%,58.4%,8.73,7.64,0.50,0.60,5.22,0.00,56.15,16.13,0.26,0.373,9,(0.0%),2,0,381,(74.5%),7,(14.3%),11,0,3,16,(56.3%),5,(60.0%),15,(66.7%),30,0,1,0,0,22,3,94,9.6%,44.4%
第36節,レノファ山口ＦＣ,ツエーゲン金沢,1,1,0,1,2022.9.14 19:00 Kick Off,晴,全面良芝,"2,600人",26.1℃,44.5%,42.3%,39.0%,30.6%,40.6%,41.3%,9.00,7.52,0.98,0.50,2.18,7.03,66.30,13.09,0.19,0.418,8,(12.5%),1,0,391,(73.4%),9,(22.2%),14,1,4,20,(80.0%),4,(100.0%),7,(71.4%),18,2,2,0,0,22,6,115,7.0%,39.5%
第37節,ツエーゲン金沢,大分トリニータ,3,3,1,1,2022.9.18 18:00 Kick Off,晴,全面良芝,"3,840人",24.9℃,43.6%,42.7%,31.1%,31.3%,30.5%,31.5%,13.29,9.68,1.61,2.00,8.25,7.52,61.58,16.72,1.09,1.783,12,(25.0%),7,1,301,(74.8%),11,(27.3%),7,0,2,14,(78.6%),7,(71.4%),16,(43.8%),31,1,1,1,0,27,10,91,13.2%,35.2%
第38節,いわてグルージャ盛岡,ツエーゲン金沢,1,3,0,3,2022.9.25 14:00 Kick Off,晴,全面良芝,"2,067人",25.7℃,59.1%,50.7%,44.9%,51.1%,31.0%,41.9%,12.32,9.22,1.95,1.15,10.89,10.99,68.05,19.08,0.00,1.075,18,(16.7%),6,0,344,(70.6%),21,(19.0%),12,0,9,17,(82.4%),7,(28.6%),12,(58.3%),35,2,2,0,0,32,13,114,15.8%,45.6%
第39節,ツエーゲン金沢,ファジアーノ岡山,3,1,1,3,2022.10.2 14:00 Kick Off,晴,全面良芝,"3,697人",27.8℃,46.6%,53.2%,33.8%,47.9%,41.4%,35.7%,7.95,7.26,0.59,0.10,7.17,5.56,70.68,15.46,2.94,0.934,11,(18.2%),2,0,298,(66.4%),9,(11.1%),10,2,2,15,(66.7%),3,(33.3%),13,(61.5%),35,2,1,2,0,25,8,106,10.4%,42.4%
第40節,ツエーゲン金沢,ＦＣ琉球,1,2,1,0,2022.10.9 14:00 Kick Off,曇,全面良芝,"3,216人",19.2℃,53.8%,43.7%,57.8%,59.2%,72.1%,60.9%,14.47,12.40,1.57,0.50,2.49,2.90,75.42,15.78,0.41,0.477,5,(20.0%),2,0,626,(77.5%),15,(20.0%),9,1,2,28,(85.7%),7,(57.1%),13,(69.2%),21,2,3,0,0,31,9,116,4.3%,58.2%
第41節,横浜ＦＣ,ツエーゲン金沢,2,3,0,3,2022.10.16 18:00 Kick Off,晴,全面良芝,"8,538人",22.1℃,30.4%,32.4%,33.0%,31.3%,35.3%,30.2%,8.73,7.10,1.64,0.00,9.81,7.92,65.98,25.48,0.56,1.727,12,(25.0%),7,0,286,(71.0%),8,(37.5%),3,1,3,15,(86.7%),2,(0.0%),18,(77.8%),40,0,0,2,1,19,5,104,11.5%,31.8%
第42節,ツエーゲン金沢,栃木ＳＣ,0,0,1,1,2022.10.23 14:00 Kick Off,晴のち曇一時雨,全面良芝,"4,315人",18.9℃,60.4%,63.5%,39.6%,57.2%,54.5%,45.0%,14.81,13.79,1.01,0.00,4.86,0.00,84.91,12.82,0.21,0.875,11,(0.0%),3,0,598,(81.8%),23,(8.7%),10,2,2,26,(88.5%),3,(0.0%),20,(75.0%),14,1,0,1,0,42,9,115,9.6%,53.5%
