Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第10節,ロアッソ熊本,ヴァンラーレ八戸,2,2,1,1,2020.8.15 19:00 Kick Off,晴,全面良芝,"1,871人",31.3℃,62.9%,74.9%,66.5%,55.7%,40.0%,67.4%,31.93,27.09,1.04,3.80,17.78,9.93,109.31,13.18,0.11,2.76,28,(7.1%),11,0,801,(88.3%),13,(15.4%),8,0,4,21,(95.2%),21,(52.4%),23,(60.9%),18,5,3,1,0,75,21,115,24.3%,62.2%
第11節,ロアッソ熊本,いわてグルージャ盛岡,3,1,1,3,2020.8.22 19:00 Kick Off,晴,全面良芝,"1,559人",27.3℃,60.6%,71.3%,71.3%,64.0%,63.9%,56.1%,23.07,19.95,0.62,2.49,5.43,5.36,92.31,9.95,0.17,1.974,12,(25.0%),4,1,713,(82.0%),10,(10.0%),14,0,3,33,(78.8%),12,(58.3%),21,(66.7%),20,1,6,3,0,46,17,129,9.3%,64.5%
第12節,アスルクラロ沼津,ロアッソ熊本,0,3,0,3,2020.8.30 16:00 Kick Off,晴,良芝,"1,008人",29.5℃,65.6%,54.5%,55.5%,57.9%,49.8%,39.2%,23.29,20.59,1.61,1.09,5.82,10.36,111.46,12.77,0.07,0.749,12,(25.0%),5,0,705,(83.4%),12,(25.0%),15,0,0,21,(76.2%),7,(57.1%),23,(47.8%),25,1,5,0,0,58,16,122,9.8%,53.6%
第13節,カターレ富山,ロアッソ熊本,2,3,0,3,2020.9.2 19:00 Kick Off,曇,全面良芝,984人,28.9℃,63.8%,68.4%,59.2%,63.3%,64.1%,58.8%,17.68,16.71,0.53,0.44,7.54,11.54,78.80,11.41,0.89,0.582,10,(30.0%),5,0,684,(84.2%),12,(8.3%),8,2,2,23,(87.0%),7,(42.9%),19,(52.6%),29,0,2,1,0,49,5,108,9.3%,62.8%
第14節,ロアッソ熊本,ＡＣ長野パルセイロ,1,2,1,0,2020.9.9 19:00 Kick Off,晴,全面良芝,"1,061人",26.5℃,62.3%,50.9%,66.7%,45.9%,77.0%,62.3%,16.23,14.16,1.04,1.03,2.43,2.85,89.56,12.63,0.59,0.63,6,(16.7%),2,0,707,(82.2%),8,(25.0%),7,0,3,27,(77.8%),4,(75.0%),14,(71.4%),21,1,2,0,0,34,10,114,5.3%,60.9%
第15節,ロアッソ熊本,ＳＣ相模原,2,0,1,3,2020.9.12 19:00 Kick Off,曇,全面良芝,"1,769人",25.7℃,61.7%,69.0%,63.8%,71.0%,39.7%,39.2%,18.16,17.03,0.44,0.70,4.54,3.82,111.25,17.89,0.36,1.258,13,(15.4%),2,0,618,(80.4%),10,(10.0%),11,4,7,29,(89.7%),6,(33.3%),15,(73.3%),30,0,0,1,0,47,10,136,9.6%,59.3%
第16節,藤枝ＭＹＦＣ,ロアッソ熊本,1,2,0,3,2020.9.19 15:00 Kick Off,晴,全面良芝,773人,26.9℃,52.8%,65.3%,61.1%,53.6%,26.6%,39.4%,13.94,11.74,1.07,1.13,11.82,7.97,65.47,24.06,1.69,1.663,11,(18.2%),6,0,478,(79.1%),10,(20.0%),9,1,2,27,(74.1%),10,(60.0%),19,(47.4%),43,2,0,1,1,39,6,112,9.8%,49.5%
第17節,ロアッソ熊本,Ｙ．Ｓ．Ｃ．Ｃ．横浜,2,0,1,3,2020.9.22 18:00 Kick Off,晴,全面良芝,"1,862人",24.7℃,60.2%,63.8%,50.4%,56.8%,55.6%,58.9%,27.45,24.27,1.03,2.15,12.08,9.45,148.10,13.14,0.00,1.365,21,(9.5%),7,0,656,(79.9%),17,(11.8%),13,3,7,34,(97.1%),18,(38.9%),33,(72.7%),20,4,0,2,0,62,17,157,13.4%,57.4%
第18節,ガンバ大阪Ｕ−２３,ロアッソ熊本,2,0,0,0,2020.9.27 14:00 Kick Off,曇のち晴,全面良芝,594人,25.9℃,47.2%,60.5%,41.7%,57.2%,71.8%,48.2%,27.44,24.43,2.17,0.84,10.26,0.00,113.88,9.74,0.42,1.813,21,(0.0%),6,0,664,(80.4%),25,(16.0%),7,1,7,34,(94.1%),8,(37.5%),21,(81.0%),15,1,6,0,0,69,20,141,14.9%,53.9%
第19節,ロアッソ熊本,ＦＣ岐阜,2,3,1,0,2020.10.4 15:00 Kick Off,晴のち曇,全面良芝,"2,490人",26.8℃,53.2%,49.9%,69.7%,71.4%,71.1%,66.3%,23.91,19.87,2.75,1.29,9.85,2.51,90.46,13.20,0.42,2.806,18,(11.1%),5,0,703,(79.5%),17,(29.4%),6,1,6,32,(93.8%),10,(60.0%),15,(80.0%),11,0,2,0,0,60,18,139,12.9%,64.2%
第20節,ＡＣ長野パルセイロ,ロアッソ熊本,1,0,0,0,2020.10.7 19:00 Kick Off,雨,全面良芝,"1,625人",14.8℃,71.2%,38.7%,51.1%,53.4%,53.8%,51.8%,18.65,14.08,3.02,1.56,3.48,0.00,84.67,13.86,0.53,1.182,9,(0.0%),2,0,540,(73.1%),19,(31.6%),8,4,5,28,(85.7%),13,(53.8%),22,(45.5%),23,1,3,0,0,43,14,129,7.0%,54.3%
第21節,福島ユナイテッドＦＣ,ロアッソ熊本,2,3,0,3,2020.10.11 13:00 Kick Off,雨,不良,747人,18.4℃,61.1%,60.0%,53.1%,56.9%,51.0%,49.0%,22.79,18.09,1.54,3.17,6.51,13.59,124.12,13.33,0.61,1.921,15,(20.0%),5,0,612,(72.5%),16,(18.8%),9,1,6,38,(76.3%),15,(60.0%),25,(68.0%),16,3,3,1,0,47,26,158,9.5%,55.2%
第22節,Ｙ．Ｓ．Ｃ．Ｃ．横浜,ロアッソ熊本,0,0,0,1,2020.10.17 13:00 Kick Off,雨,全面良芝,408人,12.8℃,61.5%,63.4%,64.7%,71.7%,64.3%,68.6%,38.25,33.31,3.60,1.34,13.41,0.00,106.21,11.70,0.19,1.84,26,(0.0%),7,0,901,(83.9%),39,(17.9%),10,3,12,35,(97.1%),16,(31.3%),15,(80.0%),5,3,2,0,0,108,35,147,17.7%,65.8%
第23節,ＳＣ相模原,ロアッソ熊本,1,0,0,0,2020.10.25 15:00 Kick Off,晴,全面良芝,"2,664人",18.2℃,72.8%,72.4%,70.3%,75.0%,64.5%,70.3%,30.81,27.41,1.01,2.40,4.60,0.00,88.78,10.51,0.45,1.024,15,(0.0%),2,0,858,(86.4%),24,(8.3%),7,2,6,24,(87.5%),14,(64.3%),8,(62.5%),22,1,0,2,0,83,16,114,13.2%,70.8%
第24節,ロアッソ熊本,アスルクラロ沼津,1,0,1,3,2020.10.31 19:00 Kick Off,晴,全面良芝,"2,374人",16℃,44.3%,66.3%,51.5%,64.1%,62.8%,44.0%,24.71,21.18,1.48,2.05,10.38,2.56,106.70,18.76,0.66,1.53,18,(5.6%),7,0,655,(84.3%),15,(20.0%),10,0,6,18,(88.9%),14,(50.0%),14,(78.6%),38,2,2,0,0,59,18,122,14.8%,55.5%
第25節,ヴァンラーレ八戸,ロアッソ熊本,2,2,0,1,2020.11.3 13:00 Kick Off,晴,全面良芝,867人,14.1℃,74.6%,67.2%,68.0%,67.6%,44.7%,67.5%,28.57,25.79,2.08,0.70,8.48,4.10,84.61,10.19,0.19,1.811,11,(18.2%),7,0,844,(85.9%),22,(18.2%),7,1,5,26,(100.0%),11,(45.5%),12,(66.7%),21,1,4,1,0,63,20,120,9.2%,65.7%
第26節,鹿児島ユナイテッドＦＣ,ロアッソ熊本,4,1,0,0,2020.11.7 16:00 Kick Off,曇のち雨,良芝,"3,366人",23.6℃,52.3%,67.0%,56.0%,69.1%,60.7%,61.9%,22.59,18.84,2.81,0.93,13.49,2.56,93.90,9.68,0.00,1.474,18,(5.6%),5,0,679,(81.4%),25,(24.0%),8,3,13,22,(95.5%),8,(37.5%),22,(68.2%),17,0,2,2,0,67,18,127,14.2%,60.8%
第27節,ロアッソ熊本,藤枝ＭＹＦＣ,2,3,1,0,2020.11.14 14:00 Kick Off,晴,全面良芝,"2,141人",24.3℃,71.8%,56.8%,56.6%,43.7%,50.8%,65.8%,18.17,14.77,2.82,0.58,5.57,4.46,92.47,13.43,0.37,1.075,13,(15.4%),4,0,638,(78.7%),21,(28.6%),12,1,5,39,(97.4%),8,(37.5%),22,(68.2%),14,0,2,0,0,41,11,144,9.0%,58.9%
第28節,ロアッソ熊本,ＦＣ今治,1,2,1,0,2020.11.18 19:00 Kick Off,晴,全面良芝,"1,419人",21.1℃,75.7%,75.0%,46.0%,76.9%,59.4%,77.1%,28.71,25.29,1.41,2.01,9.17,3.03,68.46,8.80,0.00,1.325,15,(6.7%),3,0,844,(85.0%),33,(9.1%),10,0,7,25,(100.0%),18,(50.0%),12,(75.0%),7,2,3,0,0,82,22,110,13.6%,69.3%
第29節,セレッソ大阪Ｕ−２３,ロアッソ熊本,1,1,0,1,2020.11.22 14:00 Kick Off,晴のち曇,全面良芝,674人,19.7℃,71.9%,74.9%,72.3%,54.5%,56.1%,54.1%,26.71,22.29,2.55,1.88,7.26,2.56,117.84,9.56,0.17,1.72,14,(7.1%),5,0,716,(78.8%),27,(18.5%),9,0,8,29,(100.0%),12,(58.3%),14,(71.4%),10,1,6,2,0,74,20,138,10.1%,65.4%
第30節,ロアッソ熊本,ブラウブリッツ秋田,2,4,1,0,2020.11.29 15:00 Kick Off,晴,全面良芝,"3,435人",12.2℃,80.1%,76.4%,71.6%,54.4%,68.9%,59.6%,17.68,15.91,1.47,0.30,7.17,5.63,80.54,12.26,0.13,1.089,14,(14.3%),2,0,658,(82.7%),13,(23.1%),7,1,8,29,(79.3%),9,(22.2%),8,(62.5%),16,1,2,2,0,47,9,122,11.5%,67.7%
第31節,いわてグルージャ盛岡,ロアッソ熊本,2,2,0,1,2020.12.5 13:00 Kick Off,曇,良芝,"1,024人",2.6℃,70.7%,72.3%,68.0%,60.0%,66.0%,49.7%,20.75,18.27,1.09,1.38,6.90,6.31,92.40,11.68,1.09,1.487,15,(13.3%),6,0,753,(81.7%),17,(11.8%),9,1,3,28,(100.0%),11,(54.5%),14,(64.3%),27,1,4,1,0,57,19,128,11.7%,64.7%
第32節,ロアッソ熊本,カターレ富山,1,0,1,3,2020.12.9 19:00 Kick Off,晴,全面良芝,"1,067人",8.3℃,57.1%,60.5%,66.1%,65.8%,47.2%,48.6%,17.33,14.76,1.50,1.07,5.78,2.56,89.04,17.48,0.80,0.941,11,(9.1%),2,0,666,(81.7%),13,(23.1%),11,0,5,16,(93.8%),10,(50.0%),18,(77.8%),27,0,3,0,0,34,9,117,9.4%,58.5%
第33節,ロアッソ熊本,カマタマーレ讃岐,3,0,1,3,2020.12.13 13:00 Kick Off,晴,全面良芝,"3,029人",15.7℃,68.6%,70.3%,80.3%,65.4%,64.6%,56.8%,25.56,22.78,2.16,0.63,12.39,9.32,113.89,9.24,0.75,2.366,20,(15.0%),9,0,853,(84.5%),18,(22.2%),10,0,8,31,(83.9%),12,(25.0%),18,(77.8%),9,0,3,0,0,46,17,134,14.9%,67.8%
第34節,ガイナーレ鳥取,ロアッソ熊本,2,1,0,0,2020.12.20 15:00 Kick Off,雨時々雪,全面良芝,973人,3.1℃,61.5%,56.3%,52.6%,60.3%,59.0%,54.5%,22.78,21.80,0.60,0.38,7.84,1.26,85.28,14.26,0.20,1.667,15,(6.7%),5,0,756,(83.9%),14,(7.1%),3,1,3,23,(95.7%),6,(33.3%),17,(52.9%),18,1,4,0,0,60,16,109,13.8%,57.2%
第1節,ＦＣ今治,ロアッソ熊本,0,1,0,3,2021.3.14 13:00 Kick Off,晴,全面良芝,"2,236人",19℃,52.4%,56.8%,57.9%,42.5%,58.7%,49.7%,15.50,13.12,1.61,0.77,4.94,3.85,102.88,19.27,0.69,1.335,8,(12.5%),3,0,505,(75.8%),20,(15.0%),7,0,4,28,(89.3%),12,(33.3%),32,(65.6%),48,2,3,1,0,42,10,133,6.0%,53.3%
第2節,ロアッソ熊本,鹿児島ユナイテッドＦＣ,2,2,1,1,2021.3.20 14:00 Kick Off,曇のち雨,全面良芝,"3,128人",19.2℃,44.7%,38.4%,46.4%,40.2%,41.6%,35.9%,15.16,10.78,3.74,0.63,8.63,2.90,123.25,9.73,0.33,3.165,19,(10.5%),4,1,383,(70.2%),22,(31.8%),10,3,4,29,(86.2%),6,(50.0%),20,(75.0%),25,1,5,1,0,38,16,135,14.1%,40.6%
第3節,Ｙ．Ｓ．Ｃ．Ｃ．横浜,ロアッソ熊本,0,0,0,1,2021.3.28 13:00 Kick Off,曇,全面良芝,"1,117人",19℃,53.6%,52.2%,53.1%,58.2%,45.2%,63.7%,14.88,13.33,0.00,1.55,6.41,0.00,132.51,14.89,0.60,0.984,12,(0.0%),4,0,554,(74.0%),18,(0.0%),21,0,10,38,(92.1%),23,(21.7%),22,(77.3%),23,2,1,0,0,39,12,182,6.6%,55.1%
第4節,ロアッソ熊本,テゲバジャーロ宮崎,1,2,1,0,2021.4.4 14:00 Kick Off,曇一時雨,全面良芝,"2,109人",17.7℃,50.3%,55.7%,57.9%,42.7%,68.1%,56.7%,18.36,14.98,2.52,0.86,5.97,4.35,104.30,13.25,0.42,1.34,12,(8.3%),3,0,637,(78.0%),18,(27.8%),15,0,3,35,(82.9%),11,(27.3%),17,(52.9%),14,3,4,0,0,36,11,132,9.1%,54.8%
第5節,福島ユナイテッドＦＣ,ロアッソ熊本,1,2,0,3,2021.4.11 13:00 Kick Off,晴,良芝,703人,17.2℃,64.0%,69.6%,64.7%,53.8%,57.9%,62.2%,22.76,18.74,2.51,1.51,8.67,5.43,142.14,11.95,0.39,1.72,18,(11.1%),4,0,730,(79.5%),24,(20.8%),6,1,9,31,(100.0%),11,(63.6%),25,(72.0%),9,2,2,0,0,60,18,148,12.2%,62%
第6節,ロアッソ熊本,ヴァンラーレ八戸,2,2,1,1,2021.4.25 14:00 Kick Off,晴,全面良芝,"2,368人",25.4℃,59.0%,53.7%,42.6%,49.4%,37.9%,49.4%,12.33,12.05,0.00,0.28,10.08,2.64,85.54,15.42,0.33,2.01,16,(12.5%),6,0,467,(71.5%),5,(0.0%),10,0,4,36,(83.3%),6,(33.3%),19,(63.2%),27,2,5,1,0,27,5,140,11.4%,48.4%
第7節,ＦＣ岐阜,ロアッソ熊本,0,1,0,3,2021.5.2 19:00 Kick Off,晴,全面良芝,"3,678人",12℃,64.1%,67.4%,70.0%,69.9%,45.8%,45.0%,18.70,16.84,0.43,1.43,8.73,2.57,83.66,16.09,1.14,1.814,18,(5.6%),4,0,676,(80.0%),14,(7.1%),9,3,5,33,(90.9%),15,(40.0%),16,(62.5%),39,1,1,0,0,55,10,138,13.0%,61.3%
第8節,ロアッソ熊本,ＡＣ長野パルセイロ,2,0,1,3,2021.5.16 14:00 Kick Off,曇,全面良芝,"1,559人",28.3℃,53.7%,62.0%,41.8%,41.0%,38.1%,40.9%,9.85,8.12,0.53,1.20,5.52,6.19,85.71,20.48,0.31,0.796,8,(25.0%),4,0,393,(72.3%),6,(16.7%),9,1,5,19,(68.4%),9,(55.6%),18,(72.2%),52,1,3,0,0,18,7,129,6.2%,46.2%
第9節,藤枝ＭＹＦＣ,ロアッソ熊本,0,1,0,3,2021.5.29 13:00 Kick Off,晴,全面良芝,"1,219人",28.3℃,47.3%,46.9%,52.4%,47.6%,68.2%,50.5%,17.00,13.94,1.16,1.90,8.05,1.30,133.79,16.75,0.95,1.657,14,(7.1%),5,0,560,(74.5%),13,(15.4%),11,3,3,20,(75.0%),13,(53.8%),23,(65.2%),23,2,0,0,0,39,12,141,9.9%,51.8%
第10節,ロアッソ熊本,アスルクラロ沼津,0,1,1,0,2021.6.6 14:00 Kick Off,曇,全面良芝,"2,331人",25.5℃,58.6%,50.5%,72.6%,63.9%,60.2%,54.7%,24.60,17.33,4.07,3.20,6.51,0.00,87.40,13.37,0.09,1.35,14,(0.0%),4,0,661,(76.4%),24,(33.3%),14,0,6,32,(90.6%),20,(55.0%),15,(66.7%),13,1,4,2,0,53,18,137,10.2%,60.7%
第11節,カターレ富山,ロアッソ熊本,1,1,0,1,2021.6.13 14:00 Kick Off,曇,全面良芝,"3,857人",25.6℃,48.1%,62.2%,63.9%,62.3%,62.7%,55.3%,21.34,16.27,2.64,2.43,3.24,4.35,90.21,13.14,0.40,0.602,10,(10.0%),2,0,610,(81.8%),21,(23.8%),10,1,9,30,(86.7%),19,(57.9%),24,(66.7%),20,3,1,1,0,48,10,132,7.6%,58.4%
第12節,ロアッソ熊本,ガイナーレ鳥取,1,1,1,1,2021.6.20 19:30 Kick Off,曇,全面良芝,"1,875人",26.8℃,53.0%,56.1%,43.3%,68.9%,55.6%,57.8%,17.51,13.10,2.54,1.86,10.55,3.77,115.59,10.82,0.28,1.739,17,(5.9%),5,0,585,(79.7%),23,(21.7%),12,1,10,36,(88.9%),16,(56.3%),20,(75.0%),19,2,2,0,0,38,13,144,11.8%,55.8%
第13節,カマタマーレ讃岐,ロアッソ熊本,1,2,0,3,2021.6.26 18:00 Kick Off,曇,全面良芝,"1,532人",24.4℃,69.3%,65.4%,50.5%,55.3%,48.6%,58.9%,16.67,13.89,1.53,1.25,5.55,3.94,67.89,17.81,0.72,1.746,10,(20.0%),5,1,551,(77.0%),14,(21.4%),14,0,3,37,(78.4%),13,(30.8%),11,(45.5%),23,1,1,2,0,44,4,139,7.2%,57.5%
第15節,ロアッソ熊本,いわてグルージャ盛岡,1,1,1,1,2021.7.11 19:00 Kick Off,雨一時曇,全面良芝,"2,061人",25.8℃,59.0%,66.8%,43.8%,55.3%,58.9%,66.8%,17.16,15.15,0.51,1.50,4.25,3.35,81.13,13.46,2.87,0.811,12,(8.3%),2,0,646,(81.1%),11,(9.1%),13,2,3,21,(95.2%),10,(50.0%),19,(68.4%),21,2,3,1,0,42,9,120,10.0%,58.7%
第16節,ガイナーレ鳥取,ロアッソ熊本,1,2,0,3,2021.8.28 19:00 Kick Off,曇,全面良芝,"1,351人",26.9℃,50.4%,64.8%,38.8%,47.9%,47.7%,53.6%,14.60,13.56,0.00,1.03,4.57,1.63,101.80,11.39,0.45,2.053,11,(18.2%),4,1,520,(80.8%),22,(0.0%),8,0,4,23,(95.7%),5,(80.0%),25,(64.0%),26,0,1,1,0,61,13,116,9.5%,49.7%
第17節,ロアッソ熊本,ＦＣ今治,1,0,1,3,2021.9.5 17:00 Kick Off,曇,全面良芝,"2,349人",27.5℃,61.1%,61.8%,59.6%,46.7%,40.8%,50.5%,14.26,11.60,1.54,1.12,4.80,1.30,105.40,15.37,0.22,1.46,9,(11.1%),3,0,570,(79.5%),12,(25.0%),17,0,1,19,(94.7%),9,(66.7%),25,(56.0%),21,2,2,1,0,37,5,123,7.3%,54.6%
第19節,ＡＣ長野パルセイロ,ロアッソ熊本,0,2,0,3,2021.9.19 18:00 Kick Off,曇,全面良芝,"2,546人",21.4℃,46.9%,56.8%,66.3%,47.7%,41.3%,36.5%,11.26,8.86,1.96,0.44,10.36,8.78,128.70,20.95,0.82,1.652,18,(11.1%),4,0,450,(66.9%),11,(36.4%),8,0,4,28,(75.0%),11,(27.3%),23,(65.2%),26,4,3,1,0,28,8,151,11.9%,48.5%
第20節,ロアッソ熊本,福島ユナイテッドＦＣ,1,0,1,3,2021.9.26 14:00 Kick Off,晴,全面良芝,"3,571人",31.8℃,44.8%,49.0%,49.1%,62.2%,44.5%,34.4%,11.71,10.03,1.11,0.57,4.77,3.17,115.08,14.62,1.23,0.838,11,(9.1%),3,0,460,(68.7%),13,(15.4%),11,1,3,28,(92.9%),6,(33.3%),20,(70.0%),23,2,1,0,0,23,9,135,8.1%,46.7%
第21節,ロアッソ熊本,藤枝ＭＹＦＣ,3,2,1,3,2021.10.3 19:00 Kick Off,晴,全面良芝,"2,377人",25.7℃,43.5%,51.8%,43.8%,39.1%,52.0%,38.6%,12.64,10.20,2.12,0.31,10.15,7.57,134.31,14.87,0.30,0.952,16,(12.5%),8,0,455,(74.5%),8,(50.0%),17,1,1,27,(77.8%),7,(28.6%),31,(58.1%),19,5,4,0,0,28,9,142,11.3%,43.7%
第22節,ヴァンラーレ八戸,ロアッソ熊本,0,5,0,3,2021.10.10 13:00 Kick Off,晴,全面良芝,"1,085人",24℃,66.3%,72.5%,72.7%,66.6%,60.0%,58.0%,24.48,21.36,2.04,1.08,13.93,13.42,86.23,9.59,0.00,3.672,24,(20.8%),10,0,888,(86.0%),23,(17.4%),7,0,9,34,(97.1%),17,(35.3%),15,(53.3%),6,5,1,0,0,48,11,135,17.8%,66.4%
第23節,アスルクラロ沼津,ロアッソ熊本,1,3,0,3,2021.10.16 13:00 Kick Off,雨,全面良芝,"1,202人",20.3℃,54.0%,48.1%,45.5%,58.2%,36.9%,44.2%,16.20,11.38,2.42,2.40,10.29,5.40,95.49,12.30,0.60,3.128,15,(20.0%),7,2,480,(76.5%),14,(35.7%),7,2,5,20,(75.0%),10,(70.0%),31,(48.4%),16,2,1,1,0,37,15,116,12.9%,47.9%
第24節,ロアッソ熊本,カマタマーレ讃岐,0,0,1,1,2021.10.24 14:00 Kick Off,曇,全面良芝,"3,196人",20.7℃,79.3%,71.0%,62.5%,72.8%,74.7%,58.0%,22.77,20.62,1.12,1.02,5.32,0.00,91.14,12.98,0.24,1.006,12,(0.0%),3,0,881,(85.1%),13,(15.4%),11,1,7,25,(96.0%),9,(66.7%),13,(46.2%),11,2,0,1,0,50,8,120,10.0%,70%
第25節,鹿児島ユナイテッドＦＣ,ロアッソ熊本,1,0,0,0,2021.10.31 14:00 Kick Off,晴,全面良芝,"4,569人",21.3℃,48.8%,56.7%,40.5%,55.6%,57.7%,47.8%,13.77,11.09,0.43,2.24,5.00,0.00,99.29,10.30,0.10,1.163,13,(0.0%),0,0,493,(77.3%),27,(3.7%),12,1,8,28,(89.3%),16,(56.3%),16,(62.5%),14,1,3,1,0,40,11,124,10.5%,50.8%
第26節,いわてグルージャ盛岡,ロアッソ熊本,0,0,0,1,2021.11.7 13:00 Kick Off,晴,全面良芝,"1,609人",21.9℃,62.2%,54.9%,68.0%,67.2%,58.6%,60.7%,17.75,15.80,0.52,1.43,4.07,0.00,96.72,12.88,0.39,0.317,8,(0.0%),3,0,587,(81.4%),18,(5.6%),12,2,5,26,(80.8%),9,(88.9%),24,(62.5%),20,2,0,0,0,48,8,125,6.4%,61.5%
第27節,ロアッソ熊本,カターレ富山,2,2,1,1,2021.11.14 14:00 Kick Off,晴,全面良芝,"4,534人",19.3℃,73.3%,63.4%,53.0%,50.4%,46.8%,56.6%,16.91,15.14,0.44,1.33,13.91,5.48,134.80,10.08,1.21,1.212,17,(5.9%),7,0,627,(79.6%),16,(6.3%),17,0,7,27,(92.6%),12,(66.7%),27,(74.1%),20,3,2,1,0,50,9,149,11.4%,57.9%
第28節,ロアッソ熊本,Ｙ．Ｓ．Ｃ．Ｃ．横浜,1,0,1,3,2021.11.21 13:10 Kick Off,晴のち曇,全面良芝,"4,011人",22.3℃,53.6%,62.6%,56.2%,49.3%,47.9%,40.9%,16.16,13.10,2.05,1.01,11.09,3.12,114.72,9.17,0.41,1.209,18,(5.6%),4,0,484,(79.8%),15,(26.7%),17,0,8,18,(72.2%),11,(36.4%),30,(66.7%),20,2,3,1,0,32,12,126,14.3%,51.1%
第29節,テゲバジャーロ宮崎,ロアッソ熊本,1,0,0,0,2021.11.28 13:00 Kick Off,晴,全面良芝,"2,101人",16.4℃,57.0%,40.3%,35.4%,35.6%,40.7%,41.6%,13.70,11.22,1.54,0.94,8.52,0.00,104.94,9.27,0.16,1.726,11,(0.0%),6,0,452,(70.8%),18,(16.7%),13,0,7,41,(68.3%),13,(46.2%),13,(69.2%),15,5,0,0,0,33,9,142,7.7%,42.2%
第30節,ロアッソ熊本,ＦＣ岐阜,2,0,1,3,2021.12.5 14:00 Kick Off,晴,全面良芝,"11,314人",16.6℃,51.0%,51.6%,50.4%,46.0%,41.7%,46.7%,17.22,13.08,3.16,0.98,11.26,6.91,119.66,15.81,0.23,2.654,20,(10.0%),10,0,429,(71.1%),25,(24.0%),10,0,11,20,(75.0%),9,(66.7%),22,(63.6%),18,2,0,0,0,38,16,144,13.9%,48.6%
第1節,レノファ山口ＦＣ,ロアッソ熊本,1,1,0,1,2022.2.20 13:30 Kick Off,曇時々雪,全面良芝,"4,305人",3.9℃,52.4%,46.2%,37.3%,46.6%,37.3%,42.3%,9.16,7.46,0.59,1.10,8.46,2.68,136.42,20.09,0.63,0.785,13,(7.7%),4,0,374,(69.3%),9,(11.1%),8,3,7,25,(68.0%),9,(55.6%),29,(48.3%),24,0,3,1,0,23,4,149,8.7%,43.2%
第2節,ロアッソ熊本,モンテディオ山形,0,3,1,0,2022.2.27 13:00 Kick Off,晴,全面良芝,"3,747人",20.1℃,55.5%,58.5%,53.1%,55.8%,55.4%,41.5%,17.60,13.42,2.10,2.08,7.67,0.00,102.84,15.22,0.34,1.139,17,(0.0%),3,0,562,(80.4%),21,(19.0%),11,1,7,27,(81.5%),18,(72.2%),19,(63.2%),10,0,2,0,0,46,13,128,13.3%,53.1%
第3節,大宮アルディージャ,ロアッソ熊本,1,2,0,3,2022.3.5 13:00 Kick Off,晴,全面良芝,"4,531人",17.6℃,56.2%,41.4%,58.1%,45.5%,51.8%,46.5%,17.80,13.22,2.59,2.00,9.41,3.98,124.91,14.62,0.05,1.637,15,(13.3%),5,0,525,(76.6%),22,(22.7%),16,1,4,27,(92.6%),13,(46.2%),22,(59.1%),18,7,2,0,0,44,12,147,10.2%,50.3%
第4節,徳島ヴォルティス,ロアッソ熊本,2,2,0,1,2022.3.12 14:00 Kick Off,晴,全面良芝,"3,748人",18.9℃,45.6%,30.2%,58.7%,38.2%,52.9%,45.6%,17.39,13.00,3.11,1.28,7.73,5.53,104.80,14.89,0.00,0.951,11,(18.2%),5,0,515,(77.9%),21,(28.6%),9,2,2,27,(85.2%),13,(38.5%),21,(76.2%),16,1,2,2,0,40,13,125,8.8%,44.8%
第5節,ロアッソ熊本,Ｖ・ファーレン長崎,2,0,1,3,2022.3.21 13:00 Kick Off,曇,全面良芝,"4,138人",14.2℃,54.1%,50.2%,44.9%,55.8%,39.0%,38.1%,15.00,13.12,0.54,1.34,4.79,8.57,106.52,21.37,1.15,0.768,12,(16.7%),3,0,435,(78.9%),16,(6.3%),8,1,8,16,(93.8%),10,(50.0%),25,(60.0%),44,0,1,1,0,39,14,125,9.6%,46.4%
第6節,水戸ホーリーホック,ロアッソ熊本,2,0,0,0,2022.3.26 14:00 Kick Off,曇時々雨,全面良芝,"1,731人",16℃,50.6%,59.3%,49.4%,51.9%,54.9%,62.1%,13.53,9.63,2.87,1.03,12.03,0.00,87.95,10.07,0.75,0.677,13,(0.0%),5,0,518,(71.8%),23,(26.1%),16,1,8,38,(86.8%),10,(40.0%),29,(65.5%),15,3,0,0,0,31,7,140,9.3%,54.6%
第7節,ツエーゲン金沢,ロアッソ熊本,2,2,0,1,2022.3.30 19:00 Kick Off,晴,全面良芝,"1,705人",16.2℃,58.8%,55.6%,54.1%,55.3%,37.6%,46.5%,13.73,11.43,1.55,0.75,6.16,5.56,121.02,16.65,0.17,0.834,7,(28.6%),3,0,504,(72.8%),16,(18.8%),13,0,4,33,(69.7%),14,(35.7%),23,(60.9%),23,1,2,0,0,33,6,149,4.7%,51.7%
